SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_STATUS,AMT_APPLICATION,AMT_CREDIT,AMT_ANNUITY,AMT_DOWN_PAYMENT,RATE_DOWN_PAYMENT,DAYS_DECISION,CNT_PAYMENT,NAME_YIELD_GROUP
1000298,100093,Approved,23000.0,20000.0,600.0,1500.0,0.1212,-2081,6.0,low_action
1000299,100093,Approved,89000.0,85000.0,2900.0,14300.0,0.0887,-2610,48.0,high
1000300,100093,Approved,360000.0,370000.0,23100.0,6300.0,0.1038,-2096,24.0,high
1000301,100094,Approved,269000.0,266000.0,7000.0,30900.0,0.0139,-600,18.0,XNA
1000302,100094,Canceled,2395000.0,1971000.0,52500.0,301100.0,0.0212,-2183,12.0,low_action
1000303,100094,Approved,128000.0,109000.0,3300.0,17800.0,0.1264,-689,18.0,high
1000304,100095,Refused,457000.0,0.0,0.0,0.0,0.0441,-220,24.0,low_action
1000305,100095,Refused,43000.0,0.0,0.0,0.0,0.1221,-656,6.0,low_normal
1000306,100096,Approved,211000.0,172000.0,15600.0,300.0,0.036,-123,36.0,high
1000307,100096,Approved,17000.0,15000.0,600.0,2800.0,0.2292,-387,6.0,low_normal
1000308,100096,Refused,84000.0,0.0,0.0,0.0,0.1081,-506,48.0,XNA
1000309,100098,Refused,150000.0,0.0,0.0,0.0,0.238,-2439,10.0,low_normal
1000310,100098,Refused,509000.0,0.0,0.0,0.0,0.0904,-646,6.0,middle
1000311,100099,Refused,37000.0,0.0,0.0,0.0,0.1077,-1470,24.0,low_action
1000312,100099,Refused,80000.0,0.0,0.0,0.0,0.1569,-2840,10.0,low_normal
1000313,100100,Refused,373000.0,0.0,0.0,0.0,0.1903,-2151,24.0,low_action
1000314,100100,Refused,74000.0,0.0,0.0,0.0,0.0683,-1092,24.0,low_normal
1000315,100100,Refused,576000.0,0.0,0.0,0.0,0.1321,-1989,24.0,low_normal
1000316,100101,Refused,52000.0,0.0,0.0,0.0,0.1188,-1874,10.0,low_normal
1000317,100101,Approved,32000.0,25000.0,800.0,2700.0,0.0427,-71,24.0,middle
1000318,100101,Canceled,216000.0,175000.0,5500.0,12700.0,0.1168,-2176,48.0,XNA
1000319,100102,Canceled,373000.0,296000.0,23100.0,7800.0,0.1031,-1202,18.0,low_normal
1000320,100104,Approved,36000.0,34000.0,1600.0,2200.0,0.1082,-1592,24.0,middle
1000321,100104,Refused,53000.0,0.0,0.0,0.0,0.1351,-613,10.0,XNA
1000322,100104,Refused,146000.0,0.0,0.0,0.0,0.1355,-2132,10.0,low_action
1000323,100105,Approved,107000.0,98000.0,4700.0,10500.0,0.0084,-2116,48.0,high
1000324,100105,Canceled,38000.0,38000.0,2000.0,3600.0,0.1404,-113,12.0,low_normal
1000325,100105,Refused,152000.0,0.0,0.0,0.0,0.0933,-493,10.0,middle
1000326,100105,Canceled,27000.0,21000.0,600.0,1900.0,0.0224,-1943,6.0,XNA
1000327,100106,Canceled,634000.0,529000.0,39300.0,6200.0,0.0355,-848,6.0,low_normal
1000328,100106,Refused,42000.0,0.0,0.0,0.0,0.1589,-205,18.0,low_action
1000329,100106,Approved,123000.0,121000.0,5000.0,7600.0,0.0404,-732,10.0,high
1000330,100107,Refused,327000.0,0.0,0.0,0.0,0.1247,-1042,18.0,XNA
1000331,100108,Refused,147000.0,0.0,0.0,0.0,0.136,-342,36.0,XNA
1000332,100108,Approved,207000.0,172000.0,15900.0,28400.0,0.2291,-346,6.0,low_normal
1000333,100108,Approved,233000.0,205000.0,6300.0,12500.0,0.0354,-472,48.0,middle
1000334,100108,Refused,147000.0,0.0,0.0,0.0,0.2093,-995,6.0,low_action
1000335,100108,Refused,427000.0,0.0,0.0,0.0,0.1519,-1158,36.0,middle
1000336,100109,Approved,101000.0,77000.0,6600.0,9400.0,0.0751,-792,36.0,middle
1000337,100109,Approved,122000.0,125000.0,6100.0,17300.0,0.0274,-1491,12.0,middle
1000338,100109,Refused,895000.0,0.0,0.0,0.0,0.0162,-2378,18.0,middle
1000339,100110,Approved,43000.0,37000.0,1000.0,1500.0,0.0716,-1412,48.0,XNA
1000340,100111,Refused,85000.0,0.0,0.0,0.0,0.044,-376,36.0,XNA
1000341,100111,Approved,147000.0,134000.0,7900.0,7300.0,0.1506,-2818,10.0,XNA
1000342,100111,Unused offer,153000.0,125000.0,12100.0,16500.0,0.1531,-856,12.0,low_normal
1000343,100112,Approved,1000000.0,846000.0,32500.0,71700.0,0.0757,-49,24.0,low_normal
1000344,100112,Approved,134000.0,118000.0,3200.0,12400.0,0.2478,-2479,12.0,low_normal
1000345,100112,Refused,108000.0,0.0,0.0,0.0,0.0798,-501,18.0,middle
1000346,100113,Refused,313000.0,0.0,0.0,0.0,0.1057,-2292,12.0,high
1000347,100113,Refused,62000.0,0.0,0.0,0.0,0.149,-2091,12.0,low_normal
1000348,100113,Approved,143000.0,125000.0,10500.0,19100.0,0.0162,-1401,6.0,low_normal
1000349,100113,Refused,539000.0,0.0,0.0,0.0,0.0781,-2577,6.0,XNA
1000350,100114,Approved,104000.0,95000.0,6600.0,18500.0,0.0167,-2613,24.0,low_normal
1000351,100114,Approved,333000.0,253000.0,7800.0,12300.0,0.2113,-1418,24.0,low_action
1000352,100114,Approved,221000.0,167000.0,5000.0,1800.0,0.13,-1859,6.0,XNA
1000353,100114,Approved,225000.0,199000.0,6200.0,28800.0,0.1131,-707,24.0,middle
1000354,100115,Refused,425000.0,0.0,0.0,0.0,0.2453,-2289,24.0,XNA
1000355,100116,Canceled,14000.0,11000.0,300.0,500.0,0.0109,-2197,12.0,low_normal
1000356,100116,Refused,131000.0,0.0,0.0,0.0,0.018,-1308,6.0,low_action
1000357,100116,Approved,21000.0,19000.0,700.0,2700.0,0.1757,-2812,48.0,middle
1000358,100117,Refused,73000.0,0.0,0.0,0.0,0.0567,-1081,24.0,low_normal
1000359,100117,Approved,92000.0,81000.0,3700.0,7100.0,0.0219,-735,48.0,high
1000360,100117,Approved,24000.0,19000.0,700.0,3600.0,0.1163,-674,48.0,high
1000361,100117,Approved,83000.0,67000.0,2900.0,9700.0,0.0195,-735,6.0,middle
1000362,100118,Approved,96000.0,82000.0,5000.0,11400.0,0.0033,-1996,36.0,low_action
1000363,100118,Unused offer,257000.0,218000.0,7600.0,33200.0,0.1009,-2101,24.0,middle
1000364,100119,Approved,23000.0,18000.0,500.0,200.0,0.0547,-1107,36.0,low_normal
1000365,100120,Approved,135000.0,113000.0,4700.0,5700.0,0.013,-664,6.0,low_action
1000366,100120,Approved,216000.0,204000.0,18500.0,25200.0,0.0086,-742,18.0,middle
1000367,100120,Refused,125000.0,0.0,0.0,0.0,0.0302,-2722,12.0,low_normal
1000368,100120,Approved,92000.0,72000.0,4200.0,10100.0,0.0872,-104,24.0,high
1000369,100120,Canceled,452000.0,357000.0,12800.0,48600.0,0.1004,-126,6.0,low_action
1000370,100121,Approved,110000.0,115000.0,5600.0,18600.0,0.0034,-1775,36.0,low_normal
1000371,100121,Approved,181000.0,187000.0,6600.0,23800.0,0.0608,-1054,6.0,high
1000372,100122,Approved,55000.0,53000.0,1700.0,1200.0,0.0102,-2534,24.0,middle
1000373,100122,Approved,68000.0,58000.0,2600.0,7000.0,0.1288,-152,6.0,high
1000374,100122,Approved,7000.0,6000.0,200.0,900.0,0.2192,-1936,36.0,middle
1000375,100123,Refused,304000.0,0.0,0.0,0.0,0.1704,-2545,18.0,middle
1000376,100123,Approved,397000.0,352000.0,13900.0,31400.0,0.2159,-2403,36.0,low_action
1000377,100123,Approved,457000.0,367000.0,20100.0,69900.0,0.1607,-2714,18.0,low_action
1000378,100123,Approved,54000.0,43000.0,1100.0,5200.0,0.1634,-1399,24.0,low_normal
1000379,100123,Refused,61000.0,0.0,0.0,0.0,0.162,-167,36.0,high
1000380,100124,Refused,212000.0,0.0,0.0,0.0,0.1581,-1190,10.0,XNA
1000381,100124,Canceled,169000.0,147000.0,5700.0,1000.0,0.0341,-554,36.0,middle
1000382,100124,Approved,31000.0,24000.0,1100.0,1200.0,0.1278,-1866,12.0,low_normal
1000383,100125,Approved,672000.0,623000.0,26000.0,2900.0,0.1552,-1322,24.0,low_normal
1000384,100125,Refused,51000.0,0.0,0.0,0.0,0.2149,-885,36.0,middle
1000385,100125,Approved,131000.0,120000.0,11400.0,8600.0,0.032,-102,6.0,middle
1000386,100125,Approved,50000.0,50000.0,1700.0,3700.0,0.2482,-1223,18.0,low_normal
1000387,100125,Refused,31000.0,0.0,0.0,0.0,0.0308,-2315,48.0,low_normal
1000388,100126,Approved,69000.0,56000.0,5200.0,7600.0,0.041,-1216,36.0,low_action
1000389,100126,Refused,189000.0,0.0,0.0,0.0,0.144,-1131,18.0,low_normal
1000390,100126,Approved,79000.0,79000.0,2300.0,15500.0,0.0932,-1256,36.0,low_normal
1000391,100126,Refused,55000.0,0.0,0.0,0.0,0.0648,-2211,12.0,low_action
1000392,100127,Canceled,174000.0,134000.0,12300.0,5300.0,0.0756,-213,24.0,low_action
1000393,100128,Refused,104000.0,0.0,0.0,0.0,0.1774,-32,36.0,middle
1000394,100128,Refused,894000.0,0.0,0.0,0.0,0.1595,-1744,18.0,low_action
1000395,100128,Approved,16000.0,17000.0,1600.0,2000.0,0.0411,-1129,6.0,low_normal
1000396,100129,Refused,48000.0,0.0,0.0,0.0,0.1941,-960,6.0,XNA
1000397,100129,Approved,126000.0,107000.0,4400.0,1400.0,0.1538,-2292,12.0,XNA
1000398,100129,Approved,48000.0,37000.0,1500.0,3800.0,0.1335,-1555,36.0,XNA
1000399,100129,Refused,130000.0,0.0,0.0,0.0,0.1875,-2288,36.0,XNA
1000400,100129,Approved,194000.0,195000.0,6200.0,21400.0,0.1042,-2800,24.0,high
1000401,100130,Refused,22000.0,0.0,0.0,0.0,0.009,-775,24.0,middle
1000402,100131,Refused,132000.0,0.0,0.0,0.0,0.1753,-2556,24.0,high
1000403,100131,Refused,69000.0,0.0,0.0,0.0,0.0904,-130,18.0,XNA
1000404,100131,Approved,21000.0,19000.0,800.0,2700.0,0.0497,-2375,6.0,low_normal
1000405,100131,Canceled,98000.0,90000.0,5900.0,7700.0,0.0879,-192,36.0,XNA
1000406,100132,Approved,124000.0,116000.0,9400.0,12600.0,0.2384,-119,10.0,low_action
1000407,100132,Refused,58000.0,0.0,0.0,0.0,0.0575,-394,6.0,high
1000408,100134,Approved,51000.0,43000.0,1100.0,1600.0,0.1614,-1860,48.0,low_normal
1000409,100134,Approved,93000.0,75000.0,1900.0,7100.0,0.0117,-169,12.0,high
1000410,100134,Approved,251000.0,221000.0,8000.0,31700.0,0.1435,-1698,24.0,low_normal
1000411,100134,Canceled,69000.0,59000.0,3000.0,2700.0,0.2006,-2327,48.0,low_action
1000412,100134,Approved,381000.0,341000.0,12900.0,67700.0,0.0069,-590,48.0,low_normal
1000413,100135,Canceled,223000.0,225000.0,11700.0,1700.0,0.1867,-1858,10.0,XNA
1000414,100135,Approved,173000.0,150000.0,9300.0,21200.0,0.1601,-1262,24.0,XNA
1000415,100136,Approved,411000.0,371000.0,13400.0,68600.0,0.2014,-797,6.0,high
1000416,100136,Refused,452000.0,0.0,0.0,0.0,0.046,-681,12.0,middle
1000417,100136,Refused,82000.0,0.0,0.0,0.0,0.1319,-509,24.0,low_normal
1000418,100136,Refused,231000.0,0.0,0.0,0.0,0.1615,-618,18.0,high
1000419,100137,Canceled,10000.0,8000.0,400.0,1300.0,0.2236,-2632,12.0,middle
1000420,100137,Approved,90000.0,75000.0,7300.0,6800.0,0.1548,-306,12.0,low_normal
1000421,100137,Refused,174000.0,0.0,0.0,0.0,0.0329,-2851,10.0,low_normal
1000422,100138,Canceled,65000.0,56000.0,1900.0,10400.0,0.189,-342,36.0,low_normal
1000423,100138,Approved,55000.0,54000.0,1700.0,2000.0,0.2225,-1061,18.0,low_normal
1000424,100138,Canceled,33000.0,28000.0,1100.0,2700.0,0.1249,-805,18.0,XNA
1000425,100138,Refused,366000.0,0.0,0.0,0.0,0.0497,-1209,48.0,low_action
1000426,100138,Approved,54000.0,43000.0,2900.0,5500.0,0.0632,-1702,12.0,low_action
1000427,100139,Approved,35000.0,30000.0,900.0,3400.0,0.1147,-1896,10.0,high
1000428,100139,Approved,54000.0,53000.0,2500.0,6900.0,0.1616,-1186,12.0,low_action
1000429,100139,Approved,38000.0,34000.0,1300.0,5800.0,0.1043,-870,36.0,middle
1000430,100139,Canceled,98000.0,93000.0,3200.0,8700.0,0.1669,-2615,12.0,high
1000431,100140,Approved,881000.0,845000.0,27000.0,131200.0,0.215,-240,24.0,XNA
1000432,100140,Approved,240000.0,252000.0,17300.0,25100.0,0.0104,-767,12.0,high
1000433,100140,Approved,346000.0,323000.0,9300.0,9500.0,0.2211,-1800,48.0,low_normal
1000434,100140,Refused,162000.0,0.0,0.0,0.0,0.0539,-1959,18.0,middle
1000435,100141,Refused,250000.0,0.0,0.0,0.0,0.1475,-2614,36.0,low_normal
1000436,100141,Refused,8000.0,0.0,0.0,0.0,0.0473,-2295,10.0,middle
1000437,100142,Canceled,53000.0,50000.0,2100.0,7500.0,0.0004,-2111,36.0,high
1000438,100142,Refused,46000.0,0.0,0.0,0.0,0.0869,-807,48.0,middle
1000439,100142,Approved,35000.0,27000.0,1700.0,2400.0,0.1214,-1827,12.0,low_action
1000440,100142,Refused,30000.0,0.0,0.0,0.0,0.1039,-1847,24.0,high
1000441,100142,Approved,21000.0,17000.0,1000.0,1700.0,0.2121,-1823,36.0,XNA
1000442,100142,Approved,96000.0,85000.0,2300.0,6400.0,0.2156,-2043,10.0,low_normal
1000443,100143,Canceled,26000.0,20000.0,700.0,3400.0,0.0956,-2200,10.0,XNA
1000444,100143,Approved,82000.0,62000.0,1600.0,10900.0,0.0596,-2217,48.0,middle
1000445,100144,Refused,53000.0,0.0,0.0,0.0,0.1192,-990,10.0,high
1000446,100144,Approved,113000.0,88000.0,6200.0,17100.0,0.0989,-603,12.0,high
1000447,100145,Refused,769000.0,0.0,0.0,0.0,0.2265,-1051,12.0,XNA
1000448,100145,Refused,99000.0,0.0,0.0,0.0,0.1175,-1188,24.0,high
1000449,100145,Refused,309000.0,0.0,0.0,0.0,0.0587,-908,36.0,XNA
1000450,100146,Refused,180000.0,0.0,0.0,0.0,0.2492,-343,24.0,middle
1000451,100146,Approved,47000.0,45000.0,2000.0,3100.0,0.1259,-2097,18.0,low_normal
1000452,100147,Approved,283000.0,292000.0,15300.0,42000.0,0.0453,-2585,36.0,low_action
1000453,100147,Refused,92000.0,0.0,0.0,0.0,0.0396,-2073,10.0,middle
1000454,100147,Refused,28000.0,0.0,0.0,0.0,0.2306,-2119,6.0,middle
1000455,100147,Refused,284000.0,0.0,0.0,0.0,0.1724,-2456,10.0,low_action
1000456,100147,Canceled,347000.0,280000.0,10400.0,16400.0,0.0287,-1282,48.0,high
1000457,100148,Approved,1029000.0,877000.0,23800.0,35700.0,0.2438,-2344,6.0,low_normal
1000458,100148,Approved,279000.0,284000.0,20900.0,27900.0,0.147,-1092,10.0,high
1000459,100148,Approved,189000.0,180000.0,16000.0,19600.0,0.2455,-1903,48.0,low_action
1000460,100148,Refused,268000.0,0.0,0.0,0.0,0.1391,-2824,18.0,XNA
1000461,100149,Refused,32000.0,0.0,0.0,0.0,0.1708,-111,48.0,middle
1000462,100149,Approved,452000.0,440000.0,23100.0,64700.0,0.2271,-477,24.0,high
1000463,100149,Refused,127000.0,0.0,0.0,0.0,0.0542,-1926,6.0,low_action
1000464,100149,Approved,18000.0,15000.0,900.0,1700.0,0.1361,-1526,36.0,high
1000465,100149,Refused,217000.0,0.0,0.0,0.0,0.093,-235,12.0,middle
1000466,100150,Approved,134000.0,104000.0,7900.0,13800.0,0.0069,-705,48.0,low_normal
1000467,100150,Refused,216000.0,0.0,0.0,0.0,0.1452,-2451,12.0,middle
1000468,100150,Refused,43000.0,0.0,0.0,0.0,0.187,-2072,48.0,high
1000469,100151,Approved,54000.0,51000.0,1600.0,1500.0,0.1382,-2120,12.0,low_normal
1000470,100151,Approved,98000.0,83000.0,3700.0,5100.0,0.194,-675,24.0,XNA
1000471,100151,Approved,168000.0,163000.0,4600.0,11400.0,0.0663,-2214,36.0,middle
1000472,100152,Refused,55000.0,0.0,0.0,0.0,0.1946,-2243,10.0,XNA
1000473,100152,Approved,75000.0,78000.0,6500.0,9700.0,0.0067,-2636,10.0,XNA
1000474,100152,Approved,56000.0,54000.0,1900.0,7400.0,0.0701,-681,48.0,low_normal
1000475,100152,Approved,6000.0,5000.0,200.0,800.0,0.012,-563,12.0,low_action
1000476,100153,Approved,117000.0,96000.0,6100.0,11100.0,0.1849,-77,10.0,low_action
1000477,100153,Approved,236000.0,179000.0,11700.0,31100.0,0.0397,-279,6.0,middle
1000478,100153,Refused,155000.0,0.0,0.0,0.0,0.0861,-2675,18.0,middle
1000479,100154,Refused,188000.0,0.0,0.0,0.0,0.2069,-194,36.0,low_normal
1000480,100154,Refused,298000.0,0.0,0.0,0.0,0.1752,-1549,36.0,low_action
1000481,100154,Canceled,256000.0,217000.0,12100.0,38900.0,0.2082,-1445,36.0,high
1000482,100155,Refused,238000.0,0.0,0.0,0.0,0.1716,-2405,36.0,high
1000483,100155,Unused offer,58000.0,56000.0,1900.0,10400.0,0.124,-1368,36.0,XNA
1000484,100155,Refused,239000.0,0.0,0.0,0.0,0.2265,-2395,10.0,high
1000485,100156,Refused,54000.0,0.0,0.0,0.0,0.0374,-334,48.0,low_normal
1000486,100156,Approved,49000.0,39000.0,2300.0,4000.0,0.1799,-2314,10.0,middle
1000487,100156,Refused,117000.0,0.0,0.0,0.0,0.1577,-1419,6.0,XNA
1000488,100157,Canceled,117000.0,121000.0,7400.0,12200.0,0.0491,-413,10.0,high
1000489,100157,Refused,18000.0,0.0,0.0,0.0,0.0619,-1982,12.0,XNA
1000490,100158,Refused,63000.0,0.0,0.0,0.0,0.1571,-1583,6.0,low_action
1000491,100158,Canceled,94000.0,91000.0,8600.0,400.0,0.2049,-1283,36.0,middle
1000492,100160,Refused,240000.0,0.0,0.0,0.0,0.1347,-1494,24.0,low_action
1000493,100160,Refused,32000.0,0.0,0.0,0.0,0.2363,-1187,18.0,high
1000494,100160,Refused,54000.0,0.0,0.0,0.0,0.1716,-1834,18.0,XNA
1000495,100160,Refused,91000.0,0.0,0.0,0.0,0.0549,-2020,12.0,middle
1000496,100161,Approved,686000.0,608000.0,19200.0,118500.0,0.0044,-644,48.0,low_action
1000497,100161,Approved,195000.0,189000.0,9300.0,33900.0,0.1979,-1073,12.0,low_normal
1000498,100161,Refused,36000.0,0.0,0.0,0.0,0.0064,-626,10.0,low_normal
1000499,100161,Approved,50000.0,47000.0,3000.0,8900.0,0.1149,-1974,24.0,XNA
1000500,100162,Approved,148000.0,133000.0,8800.0,15900.0,0.1221,-2446,12.0,low_action
1000501,100162,Refused,356000.0,0.0,0.0,0.0,0.0227,-2384,48.0,middle
1000502,100163,Refused,49000.0,0.0,0.0,0.0,0.0016,-947,24.0,low_normal
1000503,100163,Refused,220000.0,0.0,0.0,0.0,0.097,-1272,10.0,low_normal
1000504,100163,Refused,364000.0,0.0,0.0,0.0,0.2415,-2186,18.0,middle
1000505,100163,Refused,122000.0,0.0,0.0,0.0,0.1713,-1776,18.0,XNA
1000506,100163,Approved,126000.0,131000.0,4600.0,8400.0,0.0611,-1143,24.0,XNA
1000507,100164,Refused,148000.0,0.0,0.0,0.0,0.04,-1923,10.0,high
1000508,100164,Refused,61000.0,0.0,0.0,0.0,0.1003,-522,24.0,middle
1000509,100164,Approved,46000.0,48000.0,1500.0,6700.0,0.1519,-147,18.0,low_normal
1000510,100164,Refused,56000.0,0.0,0.0,0.0,0.2307,-2020,36.0,XNA
1000511,100165,Approved,130000.0,129000.0,7300.0,25200.0,0.089,-2274,18.0,low_normal
1000512,100165,Canceled,195000.0,171000.0,5100.0,12600.0,0.1784,-2385,48.0,low_normal
1000513,100166,Approved,73000.0,66000.0,2100.0,8400.0,0.0572,-2480,24.0,low_normal
1000514,100166,Approved,29000.0,27000.0,1100.0,4000.0,0.2152,-1403,48.0,XNA
1000515,100167,Approved,249000.0,237000.0,9100.0,11700.0,0.2055,-2199,10.0,low_normal
1000516,100167,Approved,245000.0,209000.0,14700.0,4200.0,0.0157,-1823,10.0,XNA
1000517,100167,Refused,137000.0,0.0,0.0,0.0,0.0313,-1408,24.0,XNA
1000518,100167,Approved,90000.0,72000.0,2200.0,10400.0,0.1929,-2045,36.0,middle
1000519,100167,Refused,26000.0,0.0,0.0,0.0,0.1602,-2382,10.0,XNA
1000520,100168,Refused,190000.0,0.0,0.0,0.0,0.0395,-2138,36.0,low_normal
1000521,100168,Canceled,11000.0,11000.0,700.0,2000.0,0.0852,-1279,48.0,high
1000522,100168,Approved,97000.0,78000.0,5200.0,15000.0,0.157,-216,18.0,middle
1000523,100168,Approved,10000.0,8000.0,300.0,400.0,0.0942,-1474,36.0,high
1000524,100168,Canceled,20000.0,20000.0,900.0,500.0,0.2228,-823,36.0,middle
1000525,100169,Refused,408000.0,0.0,0.0,0.0,0.019,-1176,18.0,high
1000526,100170,Approved,41000.0,39000.0,1500.0,3800.0,0.098,-941,10.0,low_action
1000527,100170,Approved,17000.0,16000.0,800.0,700.0,0.0157,-1242,18.0,middle
1000528,100170,Refused,575000.0,0.0,0.0,0.0,0.0796,-1304,24.0,low_normal
1000529,100171,Approved,66000.0,64000.0,2400.0,7800.0,0.1796,-637,6.0,XNA
1000530,100171,Approved,21000.0,16000.0,600.0,2800.0,0.1927,-913,18.0,low_normal
1000531,100171,Approved,57000.0,45000.0,2600.0,2300.0,0.1287,-1310,18.0,low_normal
1000532,100172,Refused,121000.0,0.0,0.0,0.0,0.131,-1734,36.0,XNA
1000533,100172,Refused,29000.0,0.0,0.0,0.0,0.0487,-69,6.0,XNA
1000534,100172,Refused,77000.0,0.0,0.0,0.0,0.1988,-628,48.0,XNA
1000535,100174,Canceled,714000.0,677000.0,18200.0,79000.0,0.0393,-2202,10.0,high
1000536,100174,Refused,57000.0,0.0,0.0,0.0,0.0122,-2085,10.0,middle
1000537,100175,Refused,16000.0,0.0,0.0,0.0,0.0048,-947,6.0,XNA
1000538,100175,Refused,58000.0,0.0,0.0,0.0,0.0876,-2843,36.0,middle
1000539,100175,Approved,82000.0,63000.0,1600.0,5900.0,0.1688,-196,24.0,low_normal
1000540,100175,Approved,90000.0,91000.0,8500.0,16000.0,0.1901,-1894,48.0,high
1000541,100175,Approved,27000.0,22000.0,700.0,100.0,0.1435,-1379,48.0,low_normal
1000542,100175,Refused,34000.0,0.0,0.0,0.0,0.0118,-2341,12.0,XNA
1000543,100176,Approved,48000.0,47000.0,1200.0,3400.0,0.017,-2729,10.0,high
1000544,100176,Canceled,392000.0,303000.0,9700.0,11000.0,0.1697,-2302,18.0,low_action
1000545,100176,Refused,36000.0,0.0,0.0,0.0,0.1238,-2173,6.0,XNA
1000546,100176,Approved,91000.0,76000.0,6800.0,10500.0,0.1651,-2450,10.0,low_normal
1000547,100177,Approved,63000.0,61000.0,2800.0,6000.0,0.2442,-2181,10.0,high
1000548,100178,Approved,22000.0,17000.0,600.0,2300.0,0.1618,-2616,24.0,middle
1000549,100178,Approved,315000.0,304000.0,13200.0,23600.0,0.019,-446,12.0,high
1000550,100178,Approved,111000.0,105000.0,3200.0,3600.0,0.0393,-173,6.0,XNA
1000551,100179,Approved,109000.0,99000.0,7900.0,15900.0,0.0621,-2366,6.0,low_normal
1000552,100179,Approved,31000.0,26000.0,1900.0,1000.0,0.2186,-650,12.0,low_normal
1000553,100179,Canceled,189000.0,152000.0,9400.0,5300.0,0.2365,-1493,18.0,low_action
1000554,100179,Refused,89000.0,0.0,0.0,0.0,0.0667,-1149,12.0,high
1000555,100180,Refused,11000.0,0.0,0.0,0.0,0.0382,-2442,36.0,low_action
1000556,100180,Approved,92000.0,82000.0,6200.0,13900.0,0.2224,-323,10.0,middle
1000557,100181,Approved,4094000.0,4131000.0,145700.0,782600.0,0.0997,-422,6.0,low_action
1000558,100181,Approved,351000.0,277000.0,9100.0,21500.0,0.0888,-2449,18.0,low_action
1000559,100181,Refused,139000.0,0.0,0.0,0.0,0.0974,-682,18.0,middle
1000560,100182,Refused,68000.0,0.0,0.0,0.0,0.0115,-610,12.0,middle
1000561,100182,Refused,141000.0,0.0,0.0,0.0,0.0583,-1792,24.0,low_action
1000562,100182,Refused,14000.0,0.0,0.0,0.0,0.2057,-1517,6.0,low_normal
1000563,100182,Refused,838000.0,0.0,0.0,0.0,0.1965,-1417,10.0,high
1000564,100183,Refused,130000.0,0.0,0.0,0.0,0.1003,-2147,48.0,middle
1000565,100183,Canceled,193000.0,184000.0,10700.0,28500.0,0.1993,-1204,48.0,middle
1000566,100183,Approved,37000.0,29000.0,1800.0,1600.0,0.1838,-1213,10.0,low_action
1000567,100184,Refused,94000.0,0.0,0.0,0.0,0.1086,-1204,48.0,XNA
1000568,100184,Refused,40000.0,0.0,0.0,0.0,0.0445,-1940,10.0,low_action
1000569,100184,Refused,123000.0,0.0,0.0,0.0,0.1742,-1486,36.0,middle
1000570,100184,Canceled,193000.0,173000.0,10800.0,7000.0,0.1386,-1632,36.0,high
1000571,100184,Refused,285000.0,0.0,0.0,0.0,0.0397,-1211,24.0,low_normal
1000572,100184,Approved,153000.0,123000.0,4700.0,13600.0,0.0802,-1740,48.0,low_action
1000573,100185,Refused,43000.0,0.0,0.0,0.0,0.218,-207,12.0,low_normal
1000574,100185,Refused,343000.0,0.0,0.0,0.0,0.0564,-1982,12.0,middle
1000575,100186,Approved,460000.0,451000.0,13600.0,9800.0,0.1439,-1952,48.0,low_action
1000576,100186,Refused,24000.0,0.0,0.0,0.0,0.1352,-1699,24.0,low_normal
1000577,100186,Approved,269000.0,209000.0,5700.0,10200.0,0.0141,-1961,10.0,XNA
1000578,100186,Canceled,77000.0,69000.0,6600.0,5400.0,0.2054,-1780,12.0,low_action
1000579,100187,Approved,825000.0,822000.0,53800.0,111600.0,0.054,-1309,6.0,XNA
1000580,100187,Approved,603000.0,562000.0,48300.0,53300.0,0.2092,-798,6.0,low_action
1000581,100187,Approved,103000.0,89000.0,3000.0,5800.0,0.1545,-878,24.0,low_action
1000582,100187,Approved,60000.0,55000.0,1600.0,7900.0,0.0768,-582,24.0,low_action
1000583,100187,Refused,143000.0,0.0,0.0,0.0,0.091,-620,36.0,XNA
1000584,100188,Unused offer,206000.0,209000.0,7400.0,17800.0,0.1255,-1861,48.0,low_action
1000585,100188,Canceled,130000.0,119000.0,4500.0,19400.0,0.1146,-2437,6.0,low_normal
1000586,100188,Approved,297000.0,272000.0,7300.0,6700.0,0.0922,-1458,10.0,middle
1000587,100189,Refused,549000.0,0.0,0.0,0.0,0.1328,-704,10.0,high
1000588,100190,Refused,203000.0,0.0,0.0,0.0,0.2006,-1863,24.0,high
1000589,100191,Canceled,566000.0,531000.0,24400.0,76700.0,0.2001,-2106,10.0,high
1000590,100191,Approved,167000.0,153000.0,5100.0,15100.0,0.1273,-391,24.0,low_action
1000591,100191,Refused,146000.0,0.0,0.0,0.0,0.2174,-141,10.0,low_action
1000592,100191,Approved,42000.0,44000.0,1300.0,5800.0,0.1612,-234,24.0,middle
1000593,100191,Canceled,39000.0,33000.0,1500.0,2400.0,0.1721,-916,12.0,high
