SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
100077,5000209,Active,currency 1,-1644,0,-1058.0,,31745.0,0,96000.0,74000.0,22000.0,0.0,Consumer credit,-1105,
100077,5000210,Closed,currency 1,-2888,0,-2232.0,-2232.0,,0,126000.0,0.0,26000.0,0.0,Consumer credit,-1998,
100077,5000211,Closed,currency 1,-1548,0,300.0,300.0,3895.0,0,275000.0,0.0,60000.0,0.0,Credit card,-558,
100078,5000212,Closed,currency 1,-2890,0,-2528.0,-2528.0,19389.0,0,83000.0,0.0,7000.0,0.0,Consumer credit,-1149,
100078,5000213,Closed,currency 1,-686,0,-10.0,-10.0,,0,343000.0,0.0,126000.0,0.0,Car loan,-1269,5900.0
100080,5000214,Closed,currency 1,-382,0,541.0,541.0,819.0,0,178000.0,0.0,45000.0,0.0,Credit card,-1622,8400.0
100080,5000215,Closed,currency 1,-392,0,156.0,156.0,,0,28000.0,0.0,7000.0,0.0,Credit card,-2272,
100080,5000216,Closed,currency 1,-2053,0,-781.0,-781.0,,0,116000.0,0.0,34000.0,0.0,Consumer credit,-601,
100082,5000217,Active,currency 1,-1985,0,-77.0,,2011.0,0,165000.0,115000.0,22000.0,0.0,Credit card,-558,
100082,5000218,Closed,currency 1,-871,0,540.0,540.0,2591.0,0,48000.0,0.0,14000.0,0.0,Consumer credit,-1408,
100082,5000219,Closed,currency 1,-1453,0,-222.0,-222.0,,0,37000.0,0.0,13000.0,0.0,Credit card,-457,
100083,5000220,Active,currency 1,-1049,0,-529.0,,4156.0,0,208000.0,63000.0,61000.0,0.0,Consumer credit,-2145,
100083,5000221,Closed,currency 1,-619,0,1127.0,1127.0,,0,156000.0,0.0,7000.0,0.0,Consumer credit,-192,3100.0
100083,5000222,Active,currency 1,-932,0,458.0,,,0,165000.0,46000.0,49000.0,0.0,Consumer credit,-2200,
100083,5000223,Closed,currency 1,-1536,0,-21.0,-21.0,,0,58000.0,0.0,19000.0,0.0,Consumer credit,-1846,
100083,5000224,Closed,currency 1,-1970,0,-1319.0,-1319.0,,0,197000.0,0.0,25000.0,0.0,Consumer credit,-1826,
100083,5000225,Closed,currency 1,-950,0,894.0,894.0,,0,523000.0,0.0,27000.0,0.0,Consumer credit,-727,
100084,5000226,Closed,currency 1,-2746,0,-1537.0,-1537.0,,0,31000.0,0.0,4000.0,0.0,Consumer credit,-1970,
100084,5000227,Closed,currency 1,-1814,0,-467.0,-467.0,,0,450000.0,0.0,1000.0,0.0,Consumer credit,-602,
100084,5000228,Closed,currency 1,-1829,0,-1456.0,-1456.0,,0,299000.0,0.0,78000.0,0.0,Consumer credit,-852,
100085,5000229,Closed,currency 1,-2678,0,-1278.0,-1278.0,,0,59000.0,0.0,5000.0,0.0,Consumer credit,-1310,
100085,5000230,Closed,currency 1,-1448,0,500.0,500.0,,0,101000.0,0.0,1000.0,0.0,Credit card,-1999,
100085,5000231,Closed,currency 1,-282,0,1801.0,1801.0,8111.0,0,481000.0,0.0,95000.0,0.0,Credit card,-1923,
100086,5000232,Active,currency 1,-978,0,764.0,,,0,66000.0,16000.0,18000.0,0.0,Mortgage,-1031,
100086,5000233,Active,currency 1,-330,0,1454.0,,,0,34000.0,25000.0,9000.0,0.0,Consumer credit,-1265,
100086,5000234,Active,currency 1,-1877,0,-1308.0,,,0,39000.0,35000.0,1000.0,0.0,Mortgage,-1041,
100086,5000235,Closed,currency 1,-64,0,1541.0,1541.0,,0,663000.0,0.0,196000.0,0.0,Consumer credit,-940,
100088,5000236,Active,currency 1,-1806,58,-1233.0,,,0,102000.0,94000.0,29000.0,5100.0,Consumer credit,-1726,
100088,5000237,Closed,currency 1,-245,0,85.0,85.0,7464.0,0,583000.0,0.0,203000.0,0.0,Consumer credit,-1737,
100088,5000238,Closed,currency 1,-1830,0,-528.0,-528.0,,0,136000.0,0.0,47000.0,0.0,Credit card,-1222,
100088,5000239,Active,currency 1,-2106,0,-1680.0,,9606.0,0,162000.0,64000.0,20000.0,0.0,Car loan,-1857,
100089,5000240,Closed,currency 1,-1129,0,-190.0,-190.0,6707.0,0,36000.0,0.0,14000.0,0.0,Consumer credit,-529,
100092,5000241,Closed,currency 1,-2768,0,-1311.0,-1311.0,,0,732000.0,0.0,122000.0,0.0,Consumer credit,-990,
100093,5000242,Closed,currency 1,-1660,67,-1105.0,-1105.0,,0,409000.0,0.0,84000.0,20450.0,Consumer credit,-1492,
100094,5000243,Closed,currency 1,-406,0,387.0,387.0,,0,137000.0,0.0,42000.0,0.0,Credit card,-925,5400.0
100094,5000244,Closed,currency 1,-1833,128,-1061.0,-1061.0,,0,89000.0,0.0,13000.0,4450.0,Consumer credit,-2041,
100095,5000245,Closed,currency 1,-2583,0,-1368.0,-1368.0,,0,76000.0,0.0,7000.0,0.0,Another type of loan,-2490,
100095,5000246,Closed,currency 1,-2229,0,-472.0,-472.0,,0,274000.0,0.0,77000.0,0.0,Consumer credit,-401,
100095,5000247,Closed,currency 1,-2519,0,-764.0,-764.0,,0,246000.0,0.0,44000.0,0.0,Mortgage,-1744,
100096,5000248,Closed,currency 1,-1209,0,754.0,754.0,,0,185000.0,0.0,61000.0,0.0,Consumer credit,-1875,
100097,5000249,Closed,currency 1,-298,0,1454.0,1454.0,21468.0,0,1257000.0,0.0,121000.0,0.0,Mortgage,-2073,
100097,5000250,Active,currency 1,-1194,0,207.0,,888.0,0,121000.0,79000.0,20000.0,0.0,Consumer credit,-61,
100098,5000251,Closed,currency 1,-2899,0,-945.0,-945.0,,0,137000.0,0.0,52000.0,0.0,Consumer credit,-2240,
100099,5000252,Closed,currency 1,-1414,0,742.0,742.0,,0,332000.0,0.0,1000.0,0.0,Consumer credit,-1839,17100.0
100099,5000253,Closed,currency 1,-824,0,190.0,190.0,,0,275000.0,0.0,92000.0,0.0,Consumer credit,-1502,
100101,5000254,Active,currency 1,-905,0,-21.0,,,0,156000.0,63000.0,0.0,0.0,Consumer credit,-1297,4000.0
100101,5000255,Active,currency 1,-319,0,1637.0,,246.0,0,1032000.0,431000.0,243000.0,0.0,Credit card,-1686,
100101,5000256,Closed,currency 1,-2866,0,-2009.0,-2009.0,806.0,0,351000.0,0.0,109000.0,0.0,Consumer credit,-1005,24700.0
100101,5000257,Closed,currency 1,-2784,0,-2272.0,-2272.0,,0,298000.0,0.0,55000.0,0.0,Consumer credit,-848,5700.0
100101,5000258,Closed,currency 1,-2089,0,-175.0,-175.0,,0,516000.0,0.0,157000.0,0.0,Consumer credit,-100,
100102,5000259,Closed,currency 1,-1026,0,518.0,518.0,465.0,0,161000.0,0.0,3000.0,0.0,Credit card,-903,
100102,5000260,Closed,currency 1,-2492,0,-1706.0,-1706.0,878.0,0,90000.0,0.0,1000.0,0.0,Car loan,-606,2300.0
100103,5000261,Closed,currency 1,-886,0,-53.0,-53.0,,0,427000.0,0.0,60000.0,0.0,Consumer credit,-1918,
100103,5000262,Closed,currency 1,-1952,0,-1546.0,-1546.0,,0,236000.0,0.0,72000.0,0.0,Credit card,-74,
100103,5000263,Closed,currency 1,-500,0,1259.0,1259.0,,0,61000.0,0.0,10000.0,0.0,Consumer credit,-1781,1600.0
100104,5000264,Active,currency 1,-2175,0,-1243.0,,8743.0,0,449000.0,176000.0,14000.0,0.0,Credit card,-1464,
100104,5000265,Closed,currency 1,-339,0,1453.0,1453.0,,0,324000.0,0.0,8000.0,0.0,Consumer credit,-1685,
100106,5000266,Active,currency 1,-990,0,-697.0,,,0,93000.0,63000.0,26000.0,0.0,Consumer credit,-2328,
100106,5000267,Active,currency 1,-1687,0,-824.0,,8510.0,0,402000.0,292000.0,62000.0,0.0,Consumer credit,-2274,
100106,5000268,Closed,currency 1,-350,0,1189.0,1189.0,,0,296000.0,0.0,110000.0,0.0,Car loan,-118,7500.0
100106,5000269,Active,currency 1,-1328,0,564.0,,,0,20000.0,2000.0,3000.0,0.0,Loan for business development,-85,
100106,5000270,Closed,currency 1,-2414,0,-1723.0,-1723.0,,0,203000.0,0.0,32000.0,0.0,Consumer credit,-983,
100107,5000271,Closed,currency 1,-94,0,534.0,534.0,,0,72000.0,0.0,4000.0,0.0,Consumer credit,-390,1400.0
100107,5000272,Closed,currency 1,-744,0,-340.0,-340.0,,0,229000.0,0.0,26000.0,0.0,Credit card,-1446,8700.0
100108,5000273,Closed,currency 1,-2169,0,-1273.0,-1273.0,,0,17000.0,0.0,4000.0,0.0,Consumer credit,-2363,
100109,5000274,Active,currency 1,-681,0,158.0,,,0,3561000.0,1306000.0,849000.0,0.0,Mortgage,-935,
100109,5000275,Closed,currency 1,-207,150,1127.0,1127.0,,0,363000.0,0.0,35000.0,18150.0,Consumer credit,-1630,
100109,5000276,Active,currency 1,-1635,0,-257.0,,,0,33000.0,6000.0,5000.0,0.0,Consumer credit,-1887,1300.0
100109,5000277,Closed,currency 1,-2214,0,-40.0,-40.0,,0,170000.0,0.0,45000.0,0.0,Consumer credit,-2099,3400.0
100109,5000278,Closed,currency 1,-1664,0,-1226.0,-1226.0,,0,255000.0,0.0,70000.0,0.0,Consumer credit,-2246,4400.0
100109,5000279,Closed,currency 1,-986,0,1155.0,1155.0,,0,313000.0,0.0,76000.0,0.0,Consumer credit,-18,
100109,5000280,Closed,currency 1,-471,0,649.0,649.0,,0,46000.0,0.0,16000.0,0.0,Consumer credit,-2172,1600.0
100110,5000281,Active,currency 1,-2341,0,-1290.0,,891.0,0,29000.0,19000.0,7000.0,0.0,Consumer credit,-1640,
100110,5000282,Active,currency 1,-1726,0,286.0,,,0,42000.0,13000.0,9000.0,0.0,Consumer credit,-1920,
100110,5000283,Closed,currency 1,-1474,0,-703.0,-703.0,,0,159000.0,0.0,50000.0,0.0,Consumer credit,-1987,
100111,5000284,Closed,currency 1,-1910,0,220.0,220.0,39588.0,0,35000.0,0.0,12000.0,0.0,Consumer credit,-2453,
100111,5000285,Closed,currency 1,-532,0,746.0,746.0,,0,352000.0,0.0,24000.0,0.0,Credit card,-1616,7700.0
100111,5000286,Closed,currency 1,-744,0,1441.0,1441.0,,0,1123000.0,0.0,187000.0,0.0,Credit card,-1416,
100111,5000287,Closed,currency 1,-2671,0,-589.0,-589.0,,0,101000.0,0.0,12000.0,0.0,Consumer credit,-1425,
100112,5000288,Active,currency 1,-458,0,-263.0,,,0,254000.0,198000.0,11000.0,0.0,Consumer credit,-395,
100112,5000289,Closed,currency 1,-319,0,22.0,22.0,,0,68000.0,0.0,27000.0,0.0,Consumer credit,-1631,
100112,5000290,Closed,currency 1,-926,0,992.0,992.0,17911.0,0,60000.0,0.0,11000.0,0.0,Mortgage,-1869,
100114,5000291,Active,currency 1,-2749,0,-1331.0,,,0,241000.0,107000.0,53000.0,0.0,Car loan,-2011,4500.0
100114,5000292,Active,currency 1,-625,0,793.0,,,0,361000.0,25000.0,45000.0,0.0,Car loan,-1642,
100114,5000293,Active,currency 1,-2190,0,-921.0,,6186.0,0,210000.0,127000.0,58000.0,0.0,Credit card,-1764,8500.0
100115,5000294,Closed,currency 1,-1387,0,-452.0,-452.0,,0,722000.0,0.0,55000.0,0.0,Consumer credit,-780,
100115,5000295,Closed,currency 1,-371,0,1143.0,1143.0,,0,163000.0,0.0,28000.0,0.0,Consumer credit,-1018,5200.0
100116,5000296,Closed,currency 1,-1538,0,205.0,205.0,,0,2569000.0,0.0,1007000.0,0.0,Credit card,-1644,
100116,5000297,Active,currency 1,-1111,0,977.0,,,0,356000.0,267000.0,48000.0,0.0,Consumer credit,-1290,7400.0
100118,5000298,Closed,currency 1,-2177,127,-1559.0,-1559.0,,0,91000.0,0.0,6000.0,4550.0,Consumer credit,-1668,
100119,5000299,Active,currency 1,-570,0,-198.0,,,1,264000.0,149000.0,52000.0,0.0,Consumer credit,-512,7300.0
100119,5000300,Closed,currency 1,-990,0,-541.0,-541.0,2669.0,0,64000.0,0.0,19000.0,0.0,Microloan,-2265,2000.0
100120,5000301,Closed,currency 1,-966,0,-419.0,-419.0,,0,74000.0,0.0,11000.0,0.0,Mortgage,-613,
100120,5000302,Closed,currency 1,-2896,0,-913.0,-913.0,,0,86000.0,0.0,0.0,0.0,Credit card,-1571,
100120,5000303,Closed,currency 1,-1525,97,-411.0,-411.0,,0,31000.0,0.0,7000.0,1550.0,Consumer credit,-1954,800.0
100121,5000304,Closed,currency 1,-1421,0,98.0,98.0,,0,822000.0,0.0,225000.0,0.0,Consumer credit,-858,
100121,5000305,Active,currency 1,-970,0,622.0,,,0,51000.0,18000.0,8000.0,0.0,Credit card,-508,
100121,5000306,Closed,currency 1,-2358,115,-1205.0,-1205.0,4210.0,0,707000.0,0.0,111000.0,35350.0,Credit card,-1757,
100122,5000307,Closed,currency 1,-2849,0,-2290.0,-2290.0,,0,144000.0,0.0,6000.0,0.0,Consumer credit,-2281,6300.0
100122,5000308,Closed,currency 1,-385,0,797.0,797.0,,0,37000.0,0.0,7000.0,0.0,Consumer credit,-2290,
100122,5000309,Closed,currency 1,-571,47,-243.0,-243.0,4075.0,0,137000.0,0.0,44000.0,6850.0,Mortgage,-2258,2500.0
100122,5000310,Active,currency 1,-450,0,1279.0,,30245.0,0,517000.0,62000.0,103000.0,0.0,Consumer credit,-2094,
100123,5000311,Closed,currency 1,-740,0,631.0,631.0,,0,95000.0,0.0,37000.0,0.0,Consumer credit,-1529,3300.0
100123,5000312,Active,currency 1,-1777,0,-726.0,,,0,35000.0,30000.0,11000.0,0.0,Consumer credit,-90,900.0
100124,5000313,Closed,currency 1,-2520,0,-2298.0,-2298.0,,0,53000.0,0.0,9000.0,0.0,Consumer credit,-564,
100124,5000314,Active,currency 1,-188,0,1828.0,,2889.0,0,186000.0,11000.0,66000.0,0.0,Consumer credit,-1649,
100125,5000315,Active,currency 1,-408,0,1248.0,,4058.0,0,203000.0,26000.0,14000.0,0.0,Consumer credit,-1513,5900.0
100125,5000316,Closed,currency 1,-2216,0,-1348.0,-1348.0,,0,282000.0,0.0,25000.0,0.0,Consumer credit,-178,
100126,5000317,Closed,currency 1,-534,0,1135.0,1135.0,3921.0,0,365000.0,0.0,27000.0,0.0,Consumer credit,-381,6200.0
100126,5000318,Active,currency 1,-2373,0,-1720.0,,,0,41000.0,19000.0,7000.0,0.0,Consumer credit,-1295,
100126,5000319,Closed,currency 1,-2163,0,-802.0,-802.0,3309.0,0,34000.0,0.0,10000.0,0.0,Consumer credit,-2081,
100126,5000320,Active,currency 1,-1677,0,-673.0,,3072.0,0,270000.0,167000.0,10000.0,0.0,Consumer credit,-2293,
100127,5000321,Closed,currency 1,-2065,0,-175.0,-175.0,,0,259000.0,0.0,4000.0,0.0,Consumer credit,-2070,
100127,5000322,Active,currency 1,-2186,0,-1100.0,,,0,150000.0,135000.0,27000.0,0.0,Credit card,-425,
100127,5000323,Closed,currency 1,-360,0,-43.0,-43.0,5451.0,0,53000.0,0.0,11000.0,0.0,Consumer credit,-5,
100127,5000324,Closed,currency 1,-96,15,1591.0,1591.0,,0,95000.0,0.0,25000.0,4750.0,Consumer credit,-1469,
100127,5000325,Closed,currency 1,-1759,0,-722.0,-722.0,,0,239000.0,0.0,39000.0,0.0,Mortgage,-1623,
100128,5000326,Active,currency 1,-467,0,435.0,,2343.0,0,342000.0,116000.0,109000.0,0.0,Consumer credit,-1062,7500.0
100128,5000327,Closed,currency 1,-2049,0,-1169.0,-1169.0,8813.0,0,319000.0,0.0,42000.0,0.0,Credit card,-518,
100132,5000328,Active,currency 1,-2694,0,-2122.0,,,0,915000.0,553000.0,240000.0,0.0,Car loan,-194,
100132,5000329,Active,currency 1,-2841,0,-775.0,,,0,114000.0,56000.0,30000.0,0.0,Credit card,-1149,
100132,5000330,Active,currency 1,-250,0,511.0,,,0,229000.0,33000.0,1000.0,0.0,Consumer credit,-376,4100.0
100133,5000331,Closed,currency 1,-481,0,-273.0,-273.0,,0,129000.0,0.0,41000.0,0.0,Credit card,-2182,
100133,5000332,Active,currency 1,-1681,0,-352.0,,4179.0,0,254000.0,81000.0,91000.0,0.0,Credit card,-1537,
100133,5000333,Closed,currency 1,-153,0,1843.0,1843.0,3338.0,0,349000.0,0.0,96000.0,0.0,Consumer credit,-873,
100133,5000334,Active,currency 1,-1129,0,704.0,,,0,436000.0,125000.0,70000.0,0.0,Credit card,-1181,
100135,5000335,Closed,currency 1,-592,0,1599.0,1599.0,,0,57000.0,0.0,7000.0,0.0,Consumer credit,-2303,
100135,5000336,Closed,currency 1,-1091,0,403.0,403.0,,0,1235000.0,0.0,217000.0,0.0,Consumer credit,-1964,31900.0
100136,5000337,Closed,currency 1,-2173,0,-376.0,-376.0,,0,256000.0,0.0,101000.0,0.0,Consumer credit,-1639,
100136,5000338,Closed,currency 1,-705,0,278.0,278.0,,0,38000.0,0.0,11000.0,0.0,Car loan,-2121,
100136,5000339,Closed,currency 1,-2348,0,-1055.0,-1055.0,,0,360000.0,0.0,43000.0,0.0,Consumer credit,-1280,17000.0
100136,5000340,Closed,currency 1,-1142,0,905.0,905.0,,0,39000.0,0.0,6000.0,0.0,Credit card,-1930,
100137,5000341,Closed,currency 1,-1989,159,-579.0,-579.0,,0,546000.0,0.0,51000.0,27300.0,Car loan,-2324,12600.0
100137,5000342,Closed,currency 1,-817,0,-467.0,-467.0,,0,281000.0,0.0,38000.0,0.0,Consumer credit,-1802,
100137,5000343,Closed,currency 1,-1551,0,-1359.0,-1359.0,2635.0,0,337000.0,0.0,51000.0,0.0,Credit card,-1126,23500.0
100137,5000344,Active,currency 1,-2482,0,-1888.0,,3968.0,0,21000.0,16000.0,6000.0,0.0,Car loan,-1975,
100138,5000345,Closed,currency 1,-1679,0,-354.0,-354.0,,0,72000.0,0.0,1000.0,0.0,Consumer credit,-1692,
100138,5000346,Closed,currency 1,-642,0,774.0,774.0,,0,83000.0,0.0,5000.0,0.0,Consumer credit,-1060,
100138,5000347,Closed,currency 1,-1316,0,-260.0,-260.0,28945.0,0,181000.0,0.0,14000.0,0.0,Microloan,-1684,
100139,5000348,Closed,currency 1,-1319,0,471.0,471.0,,0,463000.0,0.0,75000.0,0.0,Consumer credit,-1039,11600.0
100139,5000349,Closed,currency 1,-20,0,1236.0,1236.0,,0,743000.0,0.0,211000.0,0.0,Microloan,-464,19700.0
100141,5000350,Closed,currency 1,-1179,0,-564.0,-564.0,,0,25000.0,0.0,4000.0,0.0,Consumer credit,-2155,
100141,5000351,Active,currency 1,-185,0,200.0,,2485.0,0,173000.0,12000.0,32000.0,0.0,Consumer credit,-2425,
100142,5000352,Closed,currency 1,-2008,0,-594.0,-594.0,,0,160000.0,0.0,47000.0,0.0,Consumer credit,-712,7600.0
100142,5000353,Active,currency 1,-237,0,365.0,,,0,322000.0,192000.0,58000.0,0.0,Consumer credit,-1322,8700.0
100142,5000354,Active,currency 1,-1797,0,-1421.0,,1972.0,0,122000.0,45000.0,34000.0,0.0,Credit card,-1530,7000.0
100143,5000355,Active,currency 1,-795,0,-553.0,,,0,13000.0,10000.0,3000.0,0.0,Credit card,-1345,
100143,5000356,Active,currency 1,-41,0,1699.0,,,0,375000.0,205000.0,29000.0,0.0,Mortgage,-2033,
100143,5000357,Active,currency 1,-2690,0,-724.0,,1524.0,0,363000.0,300000.0,39000.0,0.0,Consumer credit,-54,
100143,5000358,Closed,currency 1,-372,159,1670.0,1670.0,,0,94000.0,0.0,35000.0,4700.0,Credit card,-1523,2700.0
100143,5000359,Active,currency 1,-2738,0,-1632.0,,,0,425000.0,184000.0,84000.0,0.0,Consumer credit,-1319,
100144,5000360,Closed,currency 1,-920,0,444.0,444.0,,0,914000.0,0.0,84000.0,0.0,Credit card,-1002,63300.0
100144,5000361,Closed,currency 1,-1638,0,281.0,281.0,298.0,0,125000.0,0.0,15000.0,0.0,Credit card,-768,
100144,5000362,Closed,currency 1,-797,0,-468.0,-468.0,24792.0,0,241000.0,0.0,10000.0,0.0,Consumer credit,-922,9400.0
100144,5000363,Closed,currency 1,-2862,0,-1229.0,-1229.0,2052.0,0,99000.0,0.0,34000.0,0.0,Consumer credit,-535,
100144,5000364,Closed,currency 1,-836,0,-417.0,-417.0,,0,83000.0,0.0,10000.0,0.0,Credit card,-1171,
100144,5000365,Closed,currency 1,-1562,0,-1174.0,-1174.0,2287.0,0,213000.0,0.0,72000.0,0.0,Credit card,-1028,3800.0
100145,5000366,Closed,currency 1,-2828,0,-941.0,-941.0,255.0,0,658000.0,0.0,128000.0,0.0,Credit card,-972,14400.0
100145,5000367,Active,currency 1,-1117,0,75.0,,,0,685000.0,280000.0,235000.0,0.0,Consumer credit,-83,
100145,5000368,Closed,currency 1,-1271,0,198.0,198.0,11613.0,0,82000.0,0.0,8000.0,0.0,Consumer credit,-1057,
100146,5000369,Closed,currency 1,-2712,0,-2153.0,-2153.0,,0,43000.0,0.0,8000.0,0.0,Consumer credit,-370,
100146,5000370,Closed,currency 1,-287,0,1789.0,1789.0,,0,132000.0,0.0,37000.0,0.0,Consumer credit,-1263,
100147,5000371,Closed,currency 1,-838,0,-506.0,-506.0,,0,1005000.0,0.0,89000.0,0.0,Consumer credit,-1720,
100147,5000372,Closed,currency 1,-57,0,785.0,785.0,1471.0,0,465000.0,0.0,97000.0,0.0,Consumer credit,-940,
100147,5000373,Active,currency 1,-1438,0,-694.0,,,0,107000.0,23000.0,33000.0,0.0,Car loan,-141,
100147,5000374,Closed,currency 1,-1281,0,-474.0,-474.0,5160.0,0,313000.0,0.0,119000.0,0.0,Consumer credit,-1623,5500.0
100148,5000375,Active,currency 1,-214,0,920.0,,,0,136000.0,114000.0,20000.0,0.0,Consumer credit,-1046,
100148,5000376,Closed,currency 1,-1876,0,-735.0,-735.0,,0,33000.0,0.0,7000.0,0.0,Credit card,-1401,
100149,5000377,Closed,currency 1,-1553,0,-750.0,-750.0,,0,78000.0,0.0,25000.0,0.0,Consumer credit,-1839,3500.0
100150,5000378,Closed,currency 1,-719,0,-396.0,-396.0,,0,89000.0,0.0,32000.0,0.0,Consumer credit,-203,
100150,5000379,Closed,currency 1,-1246,0,953.0,953.0,,0,77000.0,0.0,9000.0,0.0,Consumer credit,-534,4400.0
100151,5000380,Closed,currency 1,-1668,0,-133.0,-133.0,,0,799000.0,0.0,106000.0,0.0,Consumer credit,-1104,19800.0
100151,5000381,Active,currency 1,-1667,0,-145.0,,,0,1064000.0,948000.0,61000.0,0.0,Consumer credit,-1935,
100152,5000382,Closed,currency 1,-1827,0,-572.0,-572.0,,0,517000.0,0.0,18000.0,0.0,Consumer credit,-504,
100153,5000383,Closed,currency 1,-1642,0,-1033.0,-1033.0,,0,83000.0,0.0,3000.0,0.0,Credit card,-1513,
100153,5000384,Active,currency 1,-1245,142,-62.0,,,0,912000.0,662000.0,227000.0,45600.0,Mortgage,-1253,
100153,5000385,Active,currency 1,-1279,0,-798.0,,,0,149000.0,135000.0,35000.0,0.0,Consumer credit,-448,2800.0
100153,5000386,Closed,currency 1,-11,0,211.0,211.0,,0,446000.0,0.0,124000.0,0.0,Consumer credit,-1991,
100154,5000387,Closed,currency 1,-1611,0,-1218.0,-1218.0,,0,267000.0,0.0,75000.0,0.0,Credit card,-1055,
100154,5000388,Closed,currency 1,-2307,0,-201.0,-201.0,2961.0,0,191000.0,0.0,49000.0,0.0,Consumer credit,-1039,
100154,5000389,Active,currency 1,-98,0,1506.0,,,0,58000.0,11000.0,18000.0,0.0,Credit card,-2341,2000.0
100154,5000390,Active,currency 1,-693,0,792.0,,,0,681000.0,477000.0,255000.0,0.0,Consumer credit,-2052,
100154,5000391,Closed,currency 1,-352,0,939.0,939.0,2848.0,0,30000.0,0.0,9000.0,0.0,Consumer credit,-2274,600.0
100154,5000392,Closed,currency 1,-1540,0,-772.0,-772.0,,0,95000.0,0.0,2000.0,0.0,Consumer credit,-517,
100154,5000393,Closed,currency 1,-2507,0,-414.0,-414.0,9182.0,0,87000.0,0.0,16000.0,0.0,Consumer credit,-866,
100154,5000394,Closed,currency 1,-2680,0,-1135.0,-1135.0,62191.0,0,190000.0,0.0,47000.0,0.0,Consumer credit,-1852,
100155,5000395,Active,currency 1,-1803,0,-248.0,,811.0,0,749000.0,40000.0,280000.0,0.0,Credit card,-437,
100155,5000396,Closed,currency 1,-623,0,1059.0,1059.0,,0,120000.0,0.0,4000.0,0.0,Credit card,-1235,
100155,5000397,Closed,currency 1,-1980,0,-1594.0,-1594.0,,0,293000.0,0.0,30000.0,0.0,Credit card,-193,
100156,5000398,Closed,currency 1,-1762,0,-1309.0,-1309.0,,0,887000.0,0.0,282000.0,0.0,Consumer credit,-1423,62400.0
100156,5000399,Closed,currency 1,-906,0,71.0,71.0,26707.0,0,894000.0,0.0,27000.0,0.0,Mortgage,-1923,
100157,5000400,Closed,currency 1,-747,0,1290.0,1290.0,4141.0,0,325000.0,0.0,23000.0,0.0,Credit card,-874,11400.0
100157,5000401,Closed,currency 1,-888,0,1207.0,1207.0,,0,862000.0,0.0,201000.0,0.0,Car loan,-149,
100157,5000402,Active,currency 1,-2599,0,-2351.0,,,0,165000.0,52000.0,64000.0,0.0,Car loan,-779,11000.0
100157,5000403,Closed,currency 1,-998,0,390.0,390.0,,0,314000.0,0.0,86000.0,0.0,Credit card,-736,
100157,5000404,Closed,currency 1,-2551,0,-1288.0,-1288.0,,0,50000.0,0.0,6000.0,0.0,Consumer credit,-1175,
100158,5000405,Closed,currency 1,-1692,0,-797.0,-797.0,,0,945000.0,0.0,188000.0,0.0,Consumer credit,-1425,16100.0
100159,5000406,Active,currency 1,-1019,0,1034.0,,3148.0,0,194000.0,133000.0,58000.0,0.0,Consumer credit,-1005,
100159,5000407,Active,currency 1,-1817,0,-1388.0,,,0,195000.0,141000.0,54000.0,0.0,Consumer credit,-1441,6600.0
100159,5000408,Active,currency 1,-2590,0,-1882.0,,,0,2614000.0,526000.0,353000.0,0.0,Consumer credit,-810,
100160,5000409,Active,currency 1,-188,0,444.0,,26175.0,0,5000.0,2000.0,2000.0,0.0,Consumer credit,-1808,
100160,5000410,Closed,currency 1,-2651,0,-1969.0,-1969.0,,0,355000.0,0.0,61000.0,0.0,Credit card,-243,6400.0
100160,5000411,Active,currency 1,-1864,159,-631.0,,,0,165000.0,86000.0,7000.0,8250.0,Consumer credit,-73,3400.0
100161,5000412,Active,currency 1,-2260,0,-255.0,,,0,313000.0,236000.0,67000.0,0.0,Consumer credit,-169,
100162,5000413,Closed,currency 1,-1552,0,-216.0,-216.0,7326.0,0,42000.0,0.0,9000.0,0.0,Consumer credit,-1239,1900.0
100162,5000414,Active,currency 1,-187,0,1606.0,,,0,121000.0,95000.0,19000.0,0.0,Consumer credit,-838,3400.0
100162,5000415,Closed,currency 1,-1528,0,0.0,0.0,63037.0,0,42000.0,0.0,6000.0,0.0,Consumer credit,-2253,700.0
100163,5000416,Active,currency 1,-31,0,488.0,,37113.0,0,13000.0,2000.0,5000.0,0.0,Consumer credit,-807,
100163,5000417,Closed,currency 1,-2858,0,-677.0,-677.0,,0,289000.0,0.0,85000.0,0.0,Consumer credit,-1837,
100163,5000418,Closed,currency 1,-2584,0,-1474.0,-1474.0,,0,95000.0,0.0,37000.0,0.0,Consumer credit,-68,
100164,5000419,Active,currency 1,-1976,0,-866.0,,,0,1909000.0,982000.0,1000.0,0.0,Mortgage,-1202,
100164,5000420,Active,currency 1,-1236,0,581.0,,1621.0,0,115000.0,63000.0,26000.0,0.0,Consumer credit,-944,
