SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,APARTMENTS_MODE,APARTMENTS_MEDI,BASEMENTAREA_AVG,BASEMENTAREA_MODE,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_AVG,YEARS_BEGINEXPLUATATION_MODE,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_AVG,YEARS_BUILD_MODE,YEARS_BUILD_MEDI,COMMONAREA_AVG,COMMONAREA_MODE,COMMONAREA_MEDI,ELEVATORS_AVG,ELEVATORS_MODE,ELEVATORS_MEDI,ENTRANCES_AVG,ENTRANCES_MODE,ENTRANCES_MEDI,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,FLOORSMIN_AVG,FLOORSMIN_MODE,FLOORSMIN_MEDI,LANDAREA_AVG,LANDAREA_MODE,LANDAREA_MEDI,LIVINGAPARTMENTS_AVG,LIVINGAPARTMENTS_MODE,LIVINGAPARTMENTS_MEDI,LIVINGAREA_AVG,LIVINGAREA_MODE,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_AVG,NONLIVINGAREA_MODE,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100023,0,Revolving loans,F,N,N,0,184500.0,1503000.0,1381500.0,61000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.011198,-8724,-2150,-2012.0,-2864,,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,3,0,0,0,0,0,0,Business Entity Type 3,0.795541,0.610758,0.9995,0.2146,0.2305,0.2333,0.1419,0.1126,0.1273,0.2959,0.2816,0.2732,0.2694,0.2576,0.279,0.3308,0.2952,0.2941,0.2333,0.2152,0.2602,0.1542,0.1373,0.1454,0.196,0.2047,0.2419,0.1781,0.17,0.1732,0.1607,0.1268,0.1277,0.212,0.2101,0.1762,0.2219,0.2062,0.2194,0.2604,0.2822,0.2865,0.2101,0.1815,0.1693,reg oper account,block of flats,0.2754,,,2.0,0.0,2.0,0.0,-1633.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,0.0
100024,0,Cash loans,F,Y,Y,0,198000.0,648000.0,594000.0,17500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022561,-8457,-921,-158.0,-4964,5.0,1,1,1,1,1,0,Drivers,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 1,0.780014,0.624246,0.783969,0.2685,0.2514,0.2488,0.3138,0.3314,0.3349,0.3261,0.3707,0.3612,0.3362,0.3732,0.3879,0.3462,0.3578,0.3553,0.4371,0.437,0.407,0.3079,0.3265,0.3478,0.2531,0.2601,0.2398,0.2363,0.1936,0.2742,0.336,0.347,0.3625,0.38,0.4332,0.4233,0.2543,0.3074,0.2749,0.4293,0.4184,0.4486,0.2188,0.1756,0.1913,,,,Monolithic,No,3.0,0.0,3.0,0.0,-3636.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100025,0,Cash loans,M,Y,N,0,387000.0,1993500.0,1705500.0,69500.0,Family,Working,Secondary / secondary special,Married,Municipal apartment,0.020622,-20319,-835,-8080.0,-2951,8.0,1,1,0,1,0,0,,2.0,1,1,MONDAY,13,0,0,0,0,0,0,Self-employed,0.564534,0.649023,0.347785,0.5091,0.4641,0.5047,0.4508,0.4759,0.4822,0.8415,0.8561,0.8572,0.6857,0.6903,0.6963,0.8227,0.801,0.7587,0.4263,0.3917,0.4468,0.6425,0.6007,0.6767,0.8552,0.832,0.811,0.5173,0.5424,0.4851,0.8578,0.8658,0.8354,0.662,0.6736,0.6714,0.6476,0.6678,0.6261,0.5711,0.5551,0.6024,0.6197,0.6096,0.6329,reg oper account,,,Wooden,No,0.0,0.0,0.0,0.0,-3908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
100026,0,Cash loans,F,N,Y,0,117000.0,661500.0,625500.0,22000.0,Unaccompanied,Commercial associate,Lower secondary,Married,House / apartment,0.021943,-17567,-1116,-806.0,-3771,,1,1,0,1,1,0,Laborers,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.435104,0.378513,,0.3302,0.2836,0.2693,0.4241,0.3831,0.4039,0.4071,0.3996,0.4092,0.4387,0.4356,0.4394,0.2665,0.2764,0.2624,0.2948,0.2845,0.3004,0.3255,0.3117,0.3144,0.4615,0.4725,0.501,0.4227,0.4361,0.4159,0.4475,0.4472,0.4191,0.4735,0.5087,0.4867,0.4337,0.4166,0.4592,0.3922,0.3792,0.3576,0.4502,0.3873,0.3865,reg oper account,block of flats,,,,1.0,0.0,1.0,0.0,-2380.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,,
100027,0,Cash loans,F,Y,N,0,139500.0,274500.0,225000.0,8500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01342,-17032,-1843,-96.0,-3080,34.0,1,1,0,1,1,0,,2.0,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,,0.9995,0.534874,0.3481,0.3845,0.3767,0.3582,0.3235,0.3332,0.3383,0.3743,0.379,0.6736,0.715,0.668,0.4141,0.3908,0.3923,0.5488,0.5261,0.5442,0.5028,0.5047,0.538,0.6115,0.5886,0.6045,0.4571,0.4164,0.445,0.5487,0.4857,0.4506,0.7372,0.6507,0.7082,0.7049,0.6921,0.6958,0.4633,0.4691,0.4713,0.5431,0.542,0.5405,reg oper account,block of flats,0.6599,"Stone, brick",,1.0,1.0,1.0,0.0,-1677.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100028,0,Cash loans,F,Y,N,0,72000.0,171000.0,139500.0,14000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.045586,-20679,-360,-987.0,-2895,,1,1,0,1,0,0,Security staff,1.0,2,2,FRIDAY,14,0,0,0,0,1,1,Self-employed,0.015263,0.226508,0.172372,0.5305,0.5728,0.5583,0.5123,0.4457,0.4752,0.4196,0.463,0.445,0.3729,0.3624,0.3594,0.8401,0.8213,0.8228,0.5958,0.5542,0.5767,0.4097,0.397,0.4287,0.7663,0.7517,0.7899,0.5021,0.4858,0.4648,0.7111,0.7076,0.7286,0.4248,0.4334,0.4543,0.3716,0.3742,0.363,0.6702,0.6322,0.6427,0.763,0.82,0.7949,,,,,,0.0,0.0,0.0,0.0,-4190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,1.0
100029,0,Cash loans,M,N,N,0,135000.0,1233000.0,1048500.0,43000.0,"Spouse, partner",Commercial associate,Incomplete higher,Married,House / apartment,0.007504,-15384,-3739,-4664.0,-5716,,1,1,0,1,0,0,,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,Housing,,0.862223,0.540896,0.2321,0.245,0.2213,0.3198,0.3554,0.3712,0.331,0.2887,0.3084,0.1743,0.19,0.1843,0.255,0.2831,0.2739,0.3237,0.3226,0.3343,0.3506,0.3827,0.3485,0.3084,0.2873,0.2435,0.2999,0.3476,0.3072,0.2864,0.2891,0.2807,0.2488,0.2444,0.2435,0.2033,0.1618,0.1683,0.2503,0.2612,0.2689,0.154,0.1628,0.1974,,,0.2047,Panel,No,1.0,0.0,1.0,0.0,-2985.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100030,0,Cash loans,F,N,Y,3,63000.0,288000.0,238500.0,7500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.012967,-20358,365243,-8814.0,-5568,,1,0,0,1,1,0,Laborers,5.0,3,3,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.861474,0.531764,0.069,0.0454,0.0674,0.1003,0.1107,0.0984,0.0653,0.0543,0.0279,0.0704,0.0644,0.0771,0.0381,0.0345,0.0897,0.0565,0.0723,0.0643,0.0657,0.0656,0.0874,0.0656,0.0723,0.1083,0.0442,0.0159,0.081,0.0535,0.0689,0.0441,0.0465,0.051,0.0483,0.085,0.0404,0.0569,0.0868,0.0953,0.0589,0.0475,0.0525,0.102,,,,,,1.0,0.0,1.0,0.0,-3515.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,,2.0
100031,0,Cash loans,F,N,Y,0,220500.0,625500.0,571500.0,16000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00959,-17846,-4227,-4357.0,-2544,,1,1,1,1,0,0,,2.0,1,1,FRIDAY,15,0,0,0,0,1,0,XNA,0.864043,0.46404,0.283857,0.7531,0.7751,0.7556,0.5775,0.5793,0.6319,0.4508,0.4621,0.4889,0.4343,0.4607,0.3962,0.5695,0.5791,0.5745,0.9548,0.9625,0.966,0.7852,0.8023,0.7999,0.6995,0.6934,0.7214,0.6137,0.6228,0.5997,0.5496,0.5346,0.5475,0.8344,0.8295,0.8537,0.9567,0.971,0.9696,0.7976,0.8216,0.8533,0.8102,0.8114,0.8426,reg oper account,block of flats,0.6301,Panel,,3.0,0.0,3.0,1.0,-1096.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100032,0,Revolving loans,M,Y,Y,0,184500.0,670500.0,553500.0,17000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.016428,-9982,-216,-3183.0,-4856,,1,1,0,1,1,0,Private service staff,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,Military,0.846147,0.731676,0.529799,0.2101,0.1816,0.1706,0.1262,0.1101,0.1602,0.1121,0.1107,0.1043,0.1768,0.18,0.1765,0.2078,0.1848,0.2081,0.1083,0.1349,0.1807,0.1094,0.1448,0.125,0.088,0.1132,0.1501,0.1983,0.2198,0.2121,0.1074,0.1436,0.0939,0.1944,0.209,0.1824,0.2211,0.2024,0.2001,0.1558,0.1706,0.1233,0.2073,0.1188,0.1376,,block of flats,,Panel,,2.0,0.0,2.0,0.0,-3456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
100033,0,Cash loans,F,N,Y,0,126000.0,891000.0,810000.0,30500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.040504,-17160,-4243,-7267.0,-4336,,1,1,0,1,0,0,Laborers,1.0,2,2,SUNDAY,11,0,0,0,0,1,0,XNA,,0.58552,0.164578,0.0392,0.0473,0.06,0.0295,0.0387,0.0203,0.0715,0.0095,0.0243,0.0749,0.0,0.0589,0.0181,0.0221,0.0342,0.0441,0.0166,0.0,0.046,0.0034,0.0364,0.0724,0.0358,0.032,0.0178,0.0427,0.0705,0.0454,0.0617,0.0296,0.0364,0.0494,0.0402,0.0537,0.0178,0.0556,0.0212,0.0328,0.0268,0.0055,0.0482,0.0,reg oper account,block of flats,0.0554,,,1.0,1.0,1.0,1.0,-551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100034,0,Cash loans,F,N,Y,0,139500.0,909000.0,801000.0,31500.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.015644,-13378,-6804,-531.0,-779,,1,1,0,1,1,0,Laborers,2.0,2,2,THURSDAY,15,0,0,0,0,1,0,Business Entity Type 3,0.527695,0.513459,0.29155,0.0953,0.054,0.0845,0.1687,0.1338,0.1834,0.1672,0.1844,0.1709,0.2108,0.146,0.1893,0.1799,0.1653,0.2039,0.148,0.1573,0.1525,0.2014,0.1757,0.203,0.187,0.2253,0.1607,0.099,0.1159,0.0788,0.1589,0.1834,0.183,0.1801,0.1797,0.1722,0.1171,0.1413,0.1178,0.183,0.1814,0.1562,0.185,0.1697,0.1814,,,0.1182,,No,3.0,0.0,3.0,0.0,-1365.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,2.0
100035,0,Cash loans,F,N,N,0,225000.0,391500.0,319500.0,14500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019914,-8072,-1498,-167.0,-5080,,1,1,0,1,0,0,IT staff,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.753163,0.238839,0.4903,0.5138,0.5317,0.3971,0.3601,0.4201,0.2847,0.3301,0.2952,0.6414,0.6164,0.5768,0.5324,0.5546,0.5424,0.6081,0.6096,0.5902,0.6274,0.6035,0.6095,0.4089,0.4605,0.4125,0.6013,0.6051,0.6092,0.4493,0.4773,0.4693,0.6812,0.6834,0.6418,0.319,0.3144,0.3312,0.5473,0.5657,0.5692,0.3777,0.3888,0.4045,,block of flats,0.5979,"Stone, brick",,0.0,0.0,0.0,0.0,-2798.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,3.0
100036,1,Cash loans,F,N,Y,1,76500.0,733500.0,612000.0,26000.0,Other_A,Working,Higher education,Married,House / apartment,0.028229,-8461,-1855,-916.0,-4233,,1,1,1,1,0,0,,3.0,2,2,FRIDAY,16,0,0,0,0,1,0,Kindergarten,,0.256768,,0.4439,0.4356,0.4469,0.403,0.4224,0.3554,0.4509,0.4164,0.3875,0.2672,0.2422,0.2756,0.3042,0.3026,0.2953,0.2103,0.1754,0.1981,0.1902,0.2146,0.2251,0.2841,0.2864,0.2832,0.3071,0.3036,0.2749,0.2685,0.2509,0.2713,0.3316,0.3181,0.3175,0.2504,0.2811,0.2683,0.3343,0.307,0.3395,0.375,0.3612,0.3383,reg oper account,block of flats,,Monolithic,No,1.0,0.0,1.0,0.0,-287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100037,0,Cash loans,F,Y,N,0,166500.0,1102500.0,976500.0,39000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01519,-13263,-4276,-1437.0,-5137,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,13,0,0,0,0,1,0,Bank,0.559191,0.645552,0.693131,0.2424,0.2067,0.2082,0.1938,0.178,0.15,0.1374,0.1206,0.0948,0.2949,0.2601,0.2837,0.2038,0.243,0.208,0.1763,0.1507,0.1889,0.175,0.1638,0.1483,0.3004,0.2879,0.2817,0.1201,0.1637,0.1792,0.1775,0.1845,0.1928,0.1374,0.1552,0.1508,0.1289,0.1327,0.1198,0.2189,0.1731,0.1578,0.2452,0.2522,0.2874,,block of flats,0.1439,,No,2.0,2.0,2.0,0.0,-3119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
100038,0,Cash loans,F,N,Y,0,216000.0,774000.0,715500.0,68500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.023707,-16139,-6419,-1.0,-4737,,1,1,1,1,0,0,Managers,2.0,2,2,FRIDAY,5,0,0,0,0,0,0,Other,0.506672,0.358276,,0.4671,0.5128,0.4819,0.3851,0.3444,0.4016,0.2464,0.2445,0.2334,0.2587,0.226,0.2324,0.3437,0.3633,0.3577,0.374,0.3364,0.3549,0.3714,0.4042,0.4219,0.3463,0.3456,0.3356,0.4446,0.462,0.4916,0.3722,0.3731,0.3892,0.4609,0.4095,0.4508,0.5035,0.5408,0.5049,0.4935,0.4406,0.4442,0.2734,0.3631,0.3274,,block of flats,,Panel,No,3.0,0.0,3.0,0.0,-3490.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
100039,0,Cash loans,M,Y,N,0,54000.0,108000.0,94500.0,8500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.021845,-10105,-3037,-19.0,-5607,,1,1,0,1,0,0,,1.0,2,2,THURSDAY,12,0,0,0,0,0,0,Military,,0.504836,0.528409,0.16,0.176,0.1532,0.2721,0.2802,0.2667,0.3607,0.3597,0.3485,0.218,0.2259,0.2292,0.3747,0.3865,0.4141,0.3867,0.3679,0.3676,0.3341,0.3886,0.3497,0.304,0.2844,0.319,0.2595,0.2853,0.2815,0.1482,0.1856,0.2154,0.2709,0.2364,0.2449,0.24,0.2674,0.2228,0.2912,0.2821,0.2384,0.2959,0.3003,0.3074,,block of flats,0.2342,"Stone, brick",,0.0,0.0,0.0,0.0,-3899.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,
100040,0,Cash loans,M,N,Y,1,216000.0,1503000.0,1242000.0,52500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.009276,-9191,-2616,-747.0,-3246,,1,1,0,1,0,0,Core staff,3.0,2,1,WEDNESDAY,11,0,0,0,1,0,0,Business Entity Type 3,,0.651741,0.702081,0.2773,0.318,0.3077,0.4726,0.4746,0.4331,0.5116,0.4941,0.5211,0.3241,0.307,0.3203,0.4839,0.4457,0.4846,0.2444,0.2252,0.2709,0.2419,0.2861,0.2722,0.3413,0.3816,0.3616,0.4639,0.4988,0.4865,0.3046,0.2943,0.3161,0.5077,0.5013,0.541,0.4061,0.4152,0.3984,0.436,0.4096,0.4056,0.5404,0.5138,0.4971,,,,Panel,,2.0,0.0,2.0,1.0,-3888.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,4.0
100041,0,Cash loans,F,N,Y,0,58500.0,297000.0,247500.0,15500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.014022,-13030,-6456,-2611.0,-367,,1,1,0,1,1,0,Laborers,1.0,3,3,TUESDAY,14,0,0,0,0,0,0,Other,0.9995,0.542777,0.602835,0.2149,0.21,0.1903,0.2589,0.2444,0.216,0.2127,0.204,0.2077,0.1597,0.184,0.1727,0.2675,0.2368,0.254,0.1496,0.1413,0.1481,0.1882,0.1697,0.1805,0.2073,0.1546,0.1526,0.1624,0.147,0.1618,0.0938,0.125,0.1192,0.1847,0.1346,0.1658,0.1809,0.1696,0.1214,0.1679,0.2113,0.2129,0.2296,0.237,0.2309,,,0.19,,,4.0,0.0,4.0,0.0,-408.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,1.0
100042,0,Cash loans,F,N,N,0,139500.0,243000.0,193500.0,13000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.023298,-19126,-3853,-6919.0,-1656,,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,13,0,0,0,1,0,0,Other,,0.357416,0.465956,0.3597,0.3633,0.3573,0.2561,0.232,0.233,0.3327,0.2897,0.296,0.4762,0.456,0.4849,0.2939,0.2853,0.249,0.4028,0.3786,0.3767,0.5325,0.5515,0.5352,0.3383,0.366,0.3619,0.4393,0.4696,0.4571,0.3227,0.3286,0.3538,0.3984,0.3897,0.3886,0.4205,0.3775,0.3927,0.3091,0.2912,0.2918,0.5661,0.5562,0.5327,,block of flats,0.4108,"Stone, brick",,2.0,1.0,2.0,0.0,-157.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100043,0,Cash loans,F,Y,N,1,76500.0,261000.0,207000.0,16500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.041408,-18838,-809,-8403.0,-876,,1,1,0,1,0,0,,2.0,1,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.594009,0.487581,0.333495,0.1663,0.1685,0.1428,0.2312,0.2208,0.2381,0.1099,0.1235,0.0944,0.149,0.1663,0.1451,0.1844,0.1909,0.1938,0.2555,0.2748,0.265,0.2245,0.2419,0.2252,0.221,0.2136,0.1889,0.197,0.1741,0.1707,0.1181,0.1479,0.1087,0.2007,0.206,0.175,0.1747,0.1584,0.1525,0.2534,0.2417,0.2389,0.1649,0.1681,0.2147,,block of flats,,,No,0.0,0.0,0.0,0.0,-3846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,2.0
100044,0,Cash loans,M,N,N,1,324000.0,4050000.0,3946500.0,119000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.041384,-17416,-6388,-10375.0,-1406,,1,1,0,1,1,0,Laborers,2.0,1,1,MONDAY,13,0,0,0,1,0,0,Other,0.43644,0.699102,0.606195,0.8236,0.8609,0.8137,0.422,0.4728,0.4387,0.5577,0.5659,0.5447,0.5447,0.5871,0.5898,0.64,0.6162,0.6377,0.5821,0.5768,0.6187,0.4145,0.4083,0.3826,0.5782,0.5907,0.565,0.5235,0.547,0.5533,0.7028,0.6865,0.6823,0.7577,0.768,0.7623,0.3886,0.3621,0.3774,0.7285,0.6866,0.6836,0.7301,0.7291,0.6858,,,,Panel,No,1.0,0.0,1.0,0.0,-3604.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,0.0
100045,0,Cash loans,F,N,N,0,76500.0,301500.0,243000.0,7500.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.068561,-13729,-1591,-5598.0,-3434,,1,1,0,1,1,0,,2.0,2,2,FRIDAY,14,0,0,0,0,0,1,Self-employed,,0.61563,0.494736,0.6206,0.5808,0.6278,0.4672,0.4769,0.4471,0.8671,0.8441,0.857,0.881,0.867,0.9127,0.6482,0.7024,0.6251,0.8634,0.8689,0.8549,0.7245,0.7156,0.6991,0.817,0.8173,0.8184,0.5941,0.588,0.5948,0.8744,0.8792,0.8508,0.8484,0.8558,0.8295,0.7161,0.746,0.7282,0.9343,0.9195,0.8934,0.8403,0.8239,0.8509,reg oper account,,,,,1.0,0.0,1.0,0.0,-3006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
100046,0,Cash loans,F,Y,Y,3,58500.0,153000.0,121500.0,5500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025267,-13966,-1861,-1742.0,-5844,,1,1,1,1,1,0,Cleaning staff,4.0,3,3,TUESDAY,13,0,0,0,0,1,1,Business Entity Type 2,,0.441015,0.644829,0.5007,0.4818,0.5247,0.3515,0.3577,0.3274,0.4204,0.4207,0.4206,0.2562,0.222,0.3284,0.3848,0.3904,0.3456,0.2951,0.3089,0.3143,0.486,0.468,0.478,0.5082,0.4981,0.4863,0.4349,0.3792,0.4216,0.4065,0.4223,0.4398,0.4086,0.4338,0.3708,0.4413,0.4619,0.4412,0.2731,0.2921,0.2472,0.5089,0.4954,0.4926,reg oper account,block of flats,0.5174,"Stone, brick",No,0.0,1.0,0.0,0.0,-1323.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,1.0,3.0
100047,0,Cash loans,F,N,N,1,157500.0,351000.0,333000.0,9000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.014473,-10889,-2003,-1798.0,-4576,,1,1,1,1,0,0,Sales staff,3.0,2,2,TUESDAY,15,0,0,0,0,0,0,Kindergarten,,0.481582,,0.8963,0.8941,0.9084,0.4208,0.3902,0.4406,0.8485,0.843,0.8115,0.6954,0.6708,0.703,0.8585,0.877,0.8898,0.4592,0.4776,0.4784,0.7767,0.7848,0.7604,0.6879,0.6885,0.6598,0.6702,0.6457,0.6217,0.6051,0.6302,0.6759,0.6333,0.6418,0.6305,0.8473,0.8602,0.8561,0.7664,0.7698,0.7401,0.5583,0.5784,0.5249,,block of flats,0.3588,Panel,No,,0.0,1.0,0.0,-2506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,
100048,0,Cash loans,F,N,Y,0,117000.0,1210500.0,1107000.0,33000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.017973,-9624,-3050,-357.0,-2620,,1,1,0,1,1,0,Private service staff,2.0,2,2,FRIDAY,9,0,0,0,0,0,1,Business Entity Type 3,0.566243,0.244413,0.479526,0.2832,0.3097,0.2438,0.5829,0.6281,0.6086,0.5233,0.5198,0.519,0.4822,0.5236,0.5023,0.5038,0.5237,0.5692,0.6073,0.5985,0.5452,0.4805,0.4479,0.4667,0.241,0.3167,0.283,0.3031,0.2647,0.2916,0.5618,0.5509,0.5932,0.6049,0.6141,0.6076,0.5302,0.5774,0.5795,0.2887,0.2896,0.2982,0.2726,0.2939,0.2956,,,0.6359,,,1.0,0.0,1.0,0.0,-3380.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
